1,6,1,37,26,11747,2.777777778,-3.333333333,275.9277778,269.8166667,76136.13855,72801.03361
1,6,2,37,25,11204,2.777777778,-3.888888889,275.9277778,269.2611111,76136.13855,72501.54596
1,6,3,37,25,10801,2.777777778,-3.888888889,275.9277778,269.2611111,76136.13855,72501.54596
1,6,4,36,25,10608,2.222222222,-3.888888889,275.3722222,269.2611111,75829.86077,72501.54596
1,6,5,35,25,10650,1.666666667,-3.888888889,274.8166667,269.2611111,75524.20028,72501.54596
1,6,6,36,25,10953,2.222222222,-3.888888889,275.3722222,269.2611111,75829.86077,72501.54596
1,6,7,35,25,11390,1.666666667,-3.888888889,274.8166667,269.2611111,75524.20028,72501.54596
1,6,8,35,25,11776,1.666666667,-3.888888889,274.8166667,269.2611111,75524.20028,72501.54596
1,6,9,35,25,12340,1.666666667,-3.888888889,274.8166667,269.2611111,75524.20028,72501.54596
1,6,10,36,25,13037,2.222222222,-3.888888889,275.3722222,269.2611111,75829.86077,72501.54596
1,6,11,37,25,13508,2.777777778,-3.888888889,275.9277778,269.2611111,76136.13855,72501.54596
1,6,12,38,25,13797,3.333333333,-3.888888889,276.4833333,269.2611111,76443.03361,72501.54596
1,6,13,39,25,13977,3.888888889,-3.888888889,277.0388889,269.2611111,76750.54596,72501.54596
1,6,14,38,24,14043,3.333333333,-4.444444444,276.4833333,268.7055556,76443.03361,72202.67559
1,6,15,39,24,14065,3.888888889,-4.444444444,277.0388889,268.7055556,76750.54596,72202.67559
1,6,16,38,24,14295,3.333333333,-4.444444444,276.4833333,268.7055556,76443.03361,72202.67559
1,6,17,38,23,15272,3.333333333,-5,276.4833333,268.15,76443.03361,71904.4225
1,6,18,37,24,16002,2.777777778,-4.444444444,275.9277778,268.7055556,76136.13855,72202.67559
1,6,19,36,24,15777,2.222222222,-4.444444444,275.3722222,268.7055556,75829.86077,72202.67559
1,6,20,35,24,15366,1.666666667,-4.444444444,274.8166667,268.7055556,75524.20028,72202.67559
1,6,21,34,23,14896,1.111111111,-5,274.2611111,268.15,75219.15707,71904.4225
1,6,22,33,22,14236,0.555555556,-5.555555556,273.7055556,267.5944444,74914.73114,71606.7867
1,6,23,33,21,13340,0.555555556,-6.111111111,273.7055556,267.0388889,74914.73114,71309.76818
1,6,24,31,20,12403,-0.555555556,-6.666666667,272.5944444,266.4833333,74307.73114,71013.36694
1,7,1,31,19,11658,-0.555555556,-7.222222222,272.5944444,265.9277778,74307.73114,70717.58299
1,7,2,30,18,11256,-1.111111111,-7.777777778,272.0388889,265.3722222,74005.15707,70422.41633
1,7,3,30,18,11017,-1.111111111,-7.777777778,272.0388889,265.3722222,74005.15707,70422.41633
1,7,4,30,18,10959,-1.111111111,-7.777777778,272.0388889,265.3722222,74005.15707,70422.41633
1,7,5,30,18,11063,-1.111111111,-7.777777778,272.0388889,265.3722222,74005.15707,70422.41633
1,7,6,29,18,11473,-1.666666667,-7.777777778,271.4833333,265.3722222,73703.20028,70422.41633
1,7,7,30,18,12154,-1.111111111,-7.777777778,272.0388889,265.3722222,74005.15707,70422.41633
1,7,8,29,18,12784,-1.666666667,-7.777777778,271.4833333,265.3722222,73703.20028,70422.41633
1,7,9,29,18,13519,-1.666666667,-7.777777778,271.4833333,265.3722222,73703.20028,70422.41633
1,7,10,31,19,13958,-0.555555556,-7.222222222,272.5944444,265.9277778,74307.73114,70717.58299
1,7,11,33,18,14156,0.555555556,-7.777777778,273.7055556,265.3722222,74914.73114,70422.41633
1,7,12,34,18,14135,1.111111111,-7.777777778,274.2611111,265.3722222,75219.15707,70422.41633
1,7,13,36,18,14043,2.222222222,-7.777777778,275.3722222,265.3722222,75829.86077,70422.41633
1,7,14,36,18,13902,2.222222222,-7.777777778,275.3722222,265.3722222,75829.86077,70422.41633
1,7,15,37,17,13903,2.777777778,-8.333333333,275.9277778,264.8166667,76136.13855,70127.86694
1,7,16,37,18,14180,2.777777778,-7.777777778,275.9277778,265.3722222,76136.13855,70422.41633
1,7,17,35,18,15260,1.666666667,-7.777777778,274.8166667,265.3722222,75524.20028,70422.41633
1,7,18,34,19,16279,1.111111111,-7.222222222,274.2611111,265.9277778,75219.15707,70717.58299
1,7,19,34,19,16132,1.111111111,-7.222222222,274.2611111,265.9277778,75219.15707,70717.58299
1,7,20,34,19,15717,1.111111111,-7.222222222,274.2611111,265.9277778,75219.15707,70717.58299
1,7,21,33,20,15267,0.555555556,-6.666666667,273.7055556,266.4833333,74914.73114,71013.36694
1,7,22,33,19,14562,0.555555556,-7.222222222,273.7055556,265.9277778,74914.73114,70717.58299
1,7,23,33,19,13637,0.555555556,-7.222222222,273.7055556,265.9277778,74914.73114,70717.58299
1,7,24,33,20,12668,0.555555556,-6.666666667,273.7055556,266.4833333,74914.73114,71013.36694
1,1,1,33,20,11853,0.555555556,-6.666666667,273.7055556,266.4833333,74914.73114,71013.36694
1,1,2,32,20,11347,0,-6.666666667,273.15,266.4833333,74610.9225,71013.36694
1,1,3,31,20,11071,-0.555555556,-6.666666667,272.5944444,266.4833333,74307.73114,71013.36694
1,1,4,30,20,10980,-1.111111111,-6.666666667,272.0388889,266.4833333,74005.15707,71013.36694
1,1,5,30,20,11037,-1.111111111,-6.666666667,272.0388889,266.4833333,74005.15707,71013.36694
1,1,6,30,20,11307,-1.111111111,-6.666666667,272.0388889,266.4833333,74005.15707,71013.36694
1,1,7,30,20,11815,-1.111111111,-6.666666667,272.0388889,266.4833333,74005.15707,71013.36694
1,1,8,29,21,12354,-1.666666667,-6.111111111,271.4833333,267.0388889,73703.20028,71309.76818
1,1,9,30,22,13050,-1.111111111,-5.555555556,272.0388889,267.5944444,74005.15707,71606.7867
1,1,10,33,22,13495,0.555555556,-5.555555556,273.7055556,267.5944444,74914.73114,71606.7867
1,1,11,36,23,13713,2.222222222,-5,275.3722222,268.15,75829.86077,71904.4225
1,1,12,39,22,13881,3.888888889,-5.555555556,277.0388889,267.5944444,76750.54596,71606.7867
1,1,13,40,23,14011,4.444444444,-5,277.5944444,268.15,77058.67559,71904.4225
1,1,14,40,22,13956,4.444444444,-5.555555556,277.5944444,267.5944444,77058.67559,71606.7867
1,1,15,41,22,13935,5,-5.555555556,278.15,267.5944444,77367.4225,71606.7867
1,1,16,41,23,14154,5,-5,278.15,268.15,77367.4225,71904.4225
1,1,17,39,23,15385,3.888888889,-5,277.0388889,268.15,76750.54596,71904.4225
1,1,18,38,23,16570,3.333333333,-5,276.4833333,268.15,76443.03361,71904.4225
1,1,19,37,23,16472,2.777777778,-5,275.9277778,268.15,76136.13855,71904.4225
1,1,20,36,23,16047,2.222222222,-5,275.3722222,268.15,75829.86077,71904.4225
1,1,21,35,23,15456,1.666666667,-5,274.8166667,268.15,75524.20028,71904.4225
1,1,22,33,24,14430,0.555555556,-4.444444444,273.7055556,268.7055556,74914.73114,72202.67559
1,1,23,33,23,13261,0.555555556,-5,273.7055556,268.15,74914.73114,71904.4225
1,1,24,32,23,12234,0,-5,273.15,268.15,74610.9225,71904.4225
1,2,1,31,23,11580,-0.555555556,-5,272.5944444,268.15,74307.73114,71904.4225
1,2,2,30,23,11264,-1.111111111,-5,272.0388889,268.15,74005.15707,71904.4225
1,2,3,30,22,11155,-1.111111111,-5.555555556,272.0388889,267.5944444,74005.15707,71606.7867
1,2,4,30,21,11260,-1.111111111,-6.111111111,272.0388889,267.0388889,74005.15707,71309.76818
1,2,5,29,20,11709,-1.666666667,-6.666666667,271.4833333,266.4833333,73703.20028,71013.36694
1,2,6,28,18,12918,-2.222222222,-7.777777778,270.9277778,265.3722222,73401.86077,70422.41633
1,2,7,28,17,14920,-2.222222222,-8.333333333,270.9277778,264.8166667,73401.86077,70127.86694
1,2,8,26,15,16089,-3.333333333,-9.444444444,269.8166667,263.7055556,72801.03361,69540.62003
1,2,9,25,13,16361,-3.888888889,-10.55555556,269.2611111,262.5944444,72501.54596,68955.84225
1,2,10,24,11,16532,-4.444444444,-11.66666667,268.7055556,261.4833333,72202.67559,68373.53361
1,2,11,23,10,16593,-5,-12.22222222,268.15,260.9277778,71904.4225,68083.30522
1,2,12,23,9,16625,-5,-12.77777778,268.15,260.3722222,71904.4225,67793.6941
1,2,13,23,8,16602,-5,-13.33333333,268.15,259.8166667,71904.4225,67504.70028
1,2,14,23,8,16639,-5,-13.33333333,268.15,259.8166667,71904.4225,67504.70028
1,2,15,24,8,16625,-4.444444444,-13.33333333,268.7055556,259.8166667,72202.67559,67504.70028
1,2,16,22,7,16914,-5.555555556,-13.88888889,267.5944444,259.2611111,71606.7867,67216.32373
1,2,17,21,6,18003,-6.111111111,-14.44444444,267.0388889,258.7055556,71309.76818,66928.56448
1,2,18,19,5,19190,-7.222222222,-15,265.9277778,258.15,70717.58299,66641.4225
1,2,19,17,2,19187,-8.333333333,-16.66666667,264.8166667,256.4833333,70127.86694,65783.70028
1,2,20,15,1,18850,-9.444444444,-17.22222222,263.7055556,255.9277778,69540.62003,65499.02744
1,2,21,14,0,18268,-10,-17.77777778,263.15,255.3722222,69247.9225,65214.97188
1,2,22,13,-1,17159,-10.55555556,-18.33333333,262.5944444,254.8166667,68955.84225,64931.53361
1,2,23,12,-2,15799,-11.11111111,-18.88888889,262.0388889,254.2611111,68664.37929,64648.71262
1,2,24,11,-2,14625,-11.66666667,-18.88888889,261.4833333,254.2611111,68373.53361,64648.71262
1,3,1,10,-3,13883,-12.22222222,-19.44444444,260.9277778,253.7055556,68083.30522,64366.50892
1,3,2,8,-4,13542,-13.33333333,-20,259.8166667,253.15,67504.70028,64084.9225
1,3,3,8,-5,13421,-13.33333333,-20.55555556,259.8166667,252.5944444,67504.70028,63803.95336
1,3,4,7,-5,13498,-13.88888889,-20.55555556,259.2611111,252.5944444,67216.32373,63803.95336
1,3,5,7,-5,13954,-13.88888889,-20.55555556,259.2611111,252.5944444,67216.32373,63803.95336
1,3,6,6,-6,15078,-14.44444444,-21.11111111,258.7055556,252.0388889,66928.56448,63523.60151
1,3,7,6,-5,17029,-14.44444444,-20.55555556,258.7055556,252.5944444,66928.56448,63803.95336
1,3,8,6,-5,17971,-14.44444444,-20.55555556,258.7055556,252.5944444,66928.56448,63803.95336
1,3,9,7,-4,17978,-13.88888889,-20,259.2611111,253.15,67216.32373,64084.9225
1,3,10,10,-4,17764,-12.22222222,-20,260.9277778,253.15,68083.30522,64084.9225
1,3,11,14,-4,17575,-10,-20,263.15,253.15,69247.9225,64084.9225
1,3,12,17,-4,17349,-8.333333333,-20,264.8166667,253.15,70127.86694,64084.9225
1,3,13,19,-3,17045,-7.222222222,-19.44444444,265.9277778,253.7055556,70717.58299,64366.50892
1,3,14,22,-3,16904,-5.555555556,-19.44444444,267.5944444,253.7055556,71606.7867,64366.50892
1,3,15,23,-3,16785,-5,-19.44444444,268.15,253.7055556,71904.4225,64366.50892
1,3,16,25,-3,16986,-3.888888889,-19.44444444,269.2611111,253.7055556,72501.54596,64366.50892
1,3,17,25,-3,17984,-3.888888889,-19.44444444,269.2611111,253.7055556,72501.54596,64366.50892
1,3,18,22,-2,19221,-5.555555556,-18.88888889,267.5944444,254.2611111,71606.7867,64648.71262
1,3,19,21,-2,19218,-6.111111111,-18.88888889,267.0388889,254.2611111,71309.76818,64648.71262
1,3,20,20,0,18865,-6.666666667,-17.77777778,266.4833333,255.3722222,71013.36694,65214.97188
1,3,21,20,0,18250,-6.666666667,-17.77777778,266.4833333,255.3722222,71013.36694,65214.97188
1,3,22,20,0,17132,-6.666666667,-17.77777778,266.4833333,255.3722222,71013.36694,65214.97188
1,3,23,18,1,15694,-7.777777778,-17.22222222,265.3722222,255.9277778,70422.41633,65499.02744
1,3,24,17,2,14451,-8.333333333,-16.66666667,264.8166667,256.4833333,70127.86694,65783.70028
1,4,1,17,2,13708,-8.333333333,-16.66666667,264.8166667,256.4833333,70127.86694,65783.70028
1,4,2,17,2,13334,-8.333333333,-16.66666667,264.8166667,256.4833333,70127.86694,65783.70028
1,4,3,17,1,13171,-8.333333333,-17.22222222,264.8166667,255.9277778,70127.86694,65499.02744
1,4,4,16,1,13189,-8.888888889,-17.22222222,264.2611111,255.9277778,69833.93485,65499.02744
1,4,5,17,1,13600,-8.333333333,-17.22222222,264.8166667,255.9277778,70127.86694,65499.02744
1,4,6,14,1,14721,-10,-17.22222222,263.15,255.9277778,69247.9225,65499.02744
1,4,7,16,0,16622,-8.888888889,-17.77777778,264.2611111,255.3722222,69833.93485,65214.97188
1,4,8,15,1,17614,-9.444444444,-17.22222222,263.7055556,255.9277778,69540.62003,65499.02744
1,4,9,17,2,17500,-8.333333333,-16.66666667,264.8166667,256.4833333,70127.86694,65783.70028
1,4,10,21,4,17116,-6.111111111,-15.55555556,267.0388889,257.5944444,71309.76818,66354.89781
1,4,11,27,4,16761,-2.777777778,-15.55555556,270.3722222,257.5944444,73101.13855,66354.89781
1,4,12,31,3,16403,-0.555555556,-16.11111111,272.5944444,257.0388889,74307.73114,66068.9904
1,4,13,36,3,16017,2.222222222,-16.11111111,275.3722222,257.0388889,75829.86077,66068.9904
1,4,14,39,3,15856,3.888888889,-16.11111111,277.0388889,257.0388889,76750.54596,66068.9904
1,4,15,41,1,15775,5,-17.22222222,278.15,255.9277778,77367.4225,65499.02744
1,4,16,41,1,15958,5,-17.22222222,278.15,255.9277778,77367.4225,65499.02744
1,4,17,39,-1,16981,3.888888889,-18.33333333,277.0388889,254.8166667,76750.54596,64931.53361
1,4,18,36,1,18273,2.222222222,-17.22222222,275.3722222,255.9277778,75829.86077,65499.02744
1,4,19,34,3,18269,1.111111111,-16.11111111,274.2611111,257.0388889,75219.15707,66068.9904
1,4,20,32,5,17879,0,-15,273.15,258.15,74610.9225,66641.4225
1,4,21,31,5,17269,-0.555555556,-15,272.5944444,258.15,74307.73114,66641.4225
1,4,22,30,7,16151,-1.111111111,-13.88888889,272.0388889,259.2611111,74005.15707,67216.32373
1,4,23,28,8,14751,-2.222222222,-13.33333333,270.9277778,259.8166667,73401.86077,67504.70028
1,4,24,27,8,13535,-2.777777778,-13.33333333,270.3722222,259.8166667,73101.13855,67504.70028
1,5,1,26,8,12811,-3.333333333,-13.33333333,269.8166667,259.8166667,72801.03361,67504.70028
1,5,2,25,9,12463,-3.888888889,-12.77777778,269.2611111,260.3722222,72501.54596,67793.6941
1,5,3,23,8,12321,-5,-13.33333333,268.15,259.8166667,71904.4225,67504.70028
1,5,4,23,8,12388,-5,-13.33333333,268.15,259.8166667,71904.4225,67504.70028
1,5,5,21,8,12798,-6.111111111,-13.33333333,267.0388889,259.8166667,71309.76818,67504.70028
1,5,6,21,8,13926,-6.111111111,-13.33333333,267.0388889,259.8166667,71309.76818,67504.70028
1,5,7,21,8,15916,-6.111111111,-13.33333333,267.0388889,259.8166667,71309.76818,67504.70028
1,5,8,20,8,16923,-6.666666667,-13.33333333,266.4833333,259.8166667,71013.36694,67504.70028
1,5,9,21,7,16779,-6.111111111,-13.88888889,267.0388889,259.2611111,71309.76818,67216.32373
1,5,10,26,10,16460,-3.333333333,-12.22222222,269.8166667,260.9277778,72801.03361,68083.30522
1,5,11,31,9,16181,-0.555555556,-12.77777778,272.5944444,260.3722222,74307.73114,67793.6941
1,5,12,35,7,15891,1.666666667,-13.88888889,274.8166667,259.2611111,75524.20028,67216.32373
1,5,13,37,7,15588,2.777777778,-13.88888889,275.9277778,259.2611111,76136.13855,67216.32373
1,5,14,38,9,15459,3.333333333,-12.77777778,276.4833333,260.3722222,76443.03361,67793.6941
1,5,15,39,10,15396,3.888888889,-12.22222222,277.0388889,260.9277778,76750.54596,68083.30522
1,5,16,39,9,15576,3.888888889,-12.77777778,277.0388889,260.3722222,76750.54596,67793.6941
1,5,17,38,11,16535,3.333333333,-11.66666667,276.4833333,261.4833333,76443.03361,68373.53361
1,5,18,35,11,17816,1.666666667,-11.66666667,274.8166667,261.4833333,75524.20028,68373.53361
1,5,19,31,11,17831,-0.555555556,-11.66666667,272.5944444,261.4833333,74307.73114,68373.53361
1,5,20,30,12,17493,-1.111111111,-11.11111111,272.0388889,262.0388889,74005.15707,68664.37929
1,5,21,29,14,16911,-1.666666667,-10,271.4833333,263.15,73703.20028,69247.9225
1,5,22,27,15,15891,-2.777777778,-9.444444444,270.3722222,263.7055556,73101.13855,69540.62003
1,5,23,27,16,14544,-2.777777778,-8.888888889,270.3722222,264.2611111,73101.13855,69833.93485
1,5,24,26,17,13358,-3.333333333,-8.333333333,269.8166667,264.8166667,72801.03361,70127.86694
1,6,1,26,17,12643,-3.333333333,-8.333333333,269.8166667,264.8166667,72801.03361,70127.86694
1,6,2,25,17,12253,-3.888888889,-8.333333333,269.2611111,264.8166667,72501.54596,70127.86694
1,6,3,25,17,12072,-3.888888889,-8.333333333,269.2611111,264.8166667,72501.54596,70127.86694
1,6,4,25,18,12093,-3.888888889,-7.777777778,269.2611111,265.3722222,72501.54596,70422.41633
1,6,5,24,17,12467,-4.444444444,-8.333333333,268.7055556,264.8166667,72202.67559,70127.86694
1,6,6,24,18,13519,-4.444444444,-7.777777778,268.7055556,265.3722222,72202.67559,70422.41633
1,6,7,25,18,15420,-3.888888889,-7.777777778,269.2611111,265.3722222,72501.54596,70422.41633
1,6,8,25,18,16408,-3.888888889,-7.777777778,269.2611111,265.3722222,72501.54596,70422.41633
1,6,9,26,19,16415,-3.333333333,-7.222222222,269.8166667,265.9277778,72801.03361,70717.58299
1,6,10,30,21,16331,-1.111111111,-6.111111111,272.0388889,267.0388889,74005.15707,71309.76818
1,6,11,33,24,16266,0.555555556,-4.444444444,273.7055556,268.7055556,74914.73114,72202.67559
1,6,12,35,25,16120,1.666666667,-3.888888889,274.8166667,269.2611111,75524.20028,72501.54596
1,6,13,37,27,15911,2.777777778,-2.777777778,275.9277778,270.3722222,76136.13855,73101.13855
1,6,14,37,28,15812,2.777777778,-2.222222222,275.9277778,270.9277778,76136.13855,73401.86077
1,6,15,39,28,15741,3.888888889,-2.222222222,277.0388889,270.9277778,76750.54596,73401.86077
1,6,16,38,28,15862,3.333333333,-2.222222222,276.4833333,270.9277778,76443.03361,73401.86077
1,6,17,37,29,16646,2.777777778,-1.666666667,275.9277778,271.4833333,76136.13855,73703.20028
1,6,18,37,29,17261,2.777777778,-1.666666667,275.9277778,271.4833333,76136.13855,73703.20028
1,6,19,37,29,16942,2.777777778,-1.666666667,275.9277778,271.4833333,76136.13855,73703.20028
1,6,20,37,30,16397,2.777777778,-1.111111111,275.9277778,272.0388889,76136.13855,74005.15707
1,6,21,37,30,15778,2.777777778,-1.111111111,275.9277778,272.0388889,76136.13855,74005.15707
1,6,22,37,30,14904,2.777777778,-1.111111111,275.9277778,272.0388889,76136.13855,74005.15707
1,6,23,37,30,13785,2.777777778,-1.111111111,275.9277778,272.0388889,76136.13855,74005.15707
1,6,24,36,30,12665,2.222222222,-1.111111111,275.3722222,272.0388889,75829.86077,74005.15707
1,7,1,36,30,11841,2.222222222,-1.111111111,275.3722222,272.0388889,75829.86077,74005.15707
1,7,2,36,30,11362,2.222222222,-1.111111111,275.3722222,272.0388889,75829.86077,74005.15707
1,7,3,36,30,11078,2.222222222,-1.111111111,275.3722222,272.0388889,75829.86077,74005.15707
1,7,4,36,31,10955,2.222222222,-0.555555556,275.3722222,272.5944444,75829.86077,74307.73114
1,7,5,36,31,11041,2.222222222,-0.555555556,275.3722222,272.5944444,75829.86077,74307.73114
1,7,6,35,31,11480,1.666666667,-0.555555556,274.8166667,272.5944444,75524.20028,74307.73114
1,7,7,35,31,12216,1.666666667,-0.555555556,274.8166667,272.5944444,75524.20028,74307.73114
1,7,8,35,31,13056,1.666666667,-0.555555556,274.8166667,272.5944444,75524.20028,74307.73114
1,7,9,35,32,13924,1.666666667,0,274.8166667,273.15,75524.20028,74610.9225
1,7,10,36,32,14566,2.222222222,0,275.3722222,273.15,75829.86077,74610.9225
1,7,11,37,33,14821,2.777777778,0.555555556,275.9277778,273.7055556,76136.13855,74914.73114
1,7,12,38,33,14813,3.333333333,0.555555556,276.4833333,273.7055556,76443.03361,74914.73114
1,7,13,40,34,14658,4.444444444,1.111111111,277.5944444,274.2611111,77058.67559,75219.15707
1,7,14,40,34,14459,4.444444444,1.111111111,277.5944444,274.2611111,77058.67559,75219.15707
1,7,15,41,34,14281,5,1.111111111,278.15,274.2611111,77367.4225,75219.15707
1,7,16,41,34,14360,5,1.111111111,278.15,274.2611111,77367.4225,75219.15707
1,7,17,40,34,15173,4.444444444,1.111111111,277.5944444,274.2611111,77058.67559,75219.15707
1,7,18,39,35,15938,3.888888889,1.666666667,277.0388889,274.8166667,76750.54596,75524.20028
1,7,19,39,35,15702,3.888888889,1.666666667,277.0388889,274.8166667,76750.54596,75524.20028
1,7,20,39,35,15200,3.888888889,1.666666667,277.0388889,274.8166667,76750.54596,75524.20028
1,7,21,39,35,14671,3.888888889,1.666666667,277.0388889,274.8166667,76750.54596,75524.20028
1,7,22,38,35,13960,3.333333333,1.666666667,276.4833333,274.8166667,76443.03361,75524.20028
1,7,23,38,35,13067,3.333333333,1.666666667,276.4833333,274.8166667,76443.03361,75524.20028
1,7,24,37,35,12170,2.777777778,1.666666667,275.9277778,274.8166667,76136.13855,75524.20028
1,1,1,37,35,11318,2.777777778,1.666666667,275.9277778,274.8166667,76136.13855,75524.20028
1,1,2,38,35,10821,3.333333333,1.666666667,276.4833333,274.8166667,76443.03361,75524.20028
1,1,3,39,37,10512,3.888888889,2.777777778,277.0388889,275.9277778,76750.54596,76136.13855
1,1,4,39,37,10375,3.888888889,2.777777778,277.0388889,275.9277778,76750.54596,76136.13855
1,1,5,39,37,10423,3.888888889,2.777777778,277.0388889,275.9277778,76750.54596,76136.13855
1,1,6,39,37,10697,3.888888889,2.777777778,277.0388889,275.9277778,76750.54596,76136.13855
1,1,7,40,38,11215,4.444444444,3.333333333,277.5944444,276.4833333,77058.67559,76443.03361
1,1,8,41,39,11921,5,3.888888889,278.15,277.0388889,77367.4225,76750.54596
1,1,9,41,40,12842,5,4.444444444,278.15,277.5944444,77367.4225,77058.67559
1,1,10,44,42,13723,6.666666667,5.555555556,279.8166667,278.7055556,78297.36694,77676.7867
1,1,11,47,45,14336,8.333333333,7.222222222,281.4833333,280.3722222,79232.86694,78608.58299
1,1,12,49,48,14718,9.444444444,8.888888889,282.5944444,282.0388889,79859.62003,79545.93485
1,1,13,49,48,14875,9.444444444,8.888888889,282.5944444,282.0388889,79859.62003,79545.93485
1,1,14,51,50,14768,10.55555556,10,283.7055556,283.15,80488.84225,80173.9225
1,1,15,54,52,14682,12.22222222,11.11111111,285.3722222,284.2611111,81437.30522,80804.37929
1,1,16,55,53,14722,12.77777778,11.66666667,285.9277778,284.8166667,81754.6941,81120.53361
1,1,17,55,54,15373,12.77777778,12.22222222,285.9277778,285.3722222,81754.6941,81437.30522
1,1,18,55,54,15939,12.77777778,12.22222222,285.9277778,285.3722222,81754.6941,81437.30522
